id,source,idno,title,category,repository_id,publisher,nation,access,year_start,year_end,created_at,updated_at,page_views_total,download_count,landing_page,api_endpoint
487,microdatos.dane.gov.co,DANE-DIMPE-EAS-2009-2010-1,Encuesta Anual de Servicios  - EAS - 2009 - 2010,Servicios.,SER-Microdatos,Dirección de de Metodología y Producción Estadística -DIMPE-,Colombia,direct,2010,2011,2017-08-04T21:26:32+00:00,2018-09-27T21:39:51+00:00,150303,28130,https://microdatos.dane.gov.co/index.php/catalog/487,https://microdatos.dane.gov.co/index.php/api/catalog/487
39,microdatos.dane.gov.co,DANE - DIMPE- MICRO- 2008 - 2009 - 2010 - 2011,Encuesta de Microestablecimientos - MICRO - 2008 - 2009 - 2010 - 2011,Industria,Ind-Metadatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2008,2011,2014-03-04T17:02:54+00:00,2014-07-14T21:58:22+00:00,141890,28014,https://microdatos.dane.gov.co/index.php/catalog/39,https://microdatos.dane.gov.co/index.php/api/catalog/39
456,microdatos.dane.gov.co,DANE-DIMPE-ECV-2016,Encuesta Nacional de Calidad de Vida - ECV 2016,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2016,2016,2017-03-22T21:44:27+00:00,2022-01-27T22:25:14+00:00,495088,28011,https://microdatos.dane.gov.co/index.php/catalog/456,https://microdatos.dane.gov.co/index.php/api/catalog/456
365,microdatos.dane.gov.co,DANE-DIMPE-EM-2014,Encuesta Multipropósito - EM- 2014,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2014,2014,2015-07-30T20:55:07+00:00,2022-07-14T15:41:37+00:00,1838577,27765,https://microdatos.dane.gov.co/index.php/catalog/365,https://microdatos.dane.gov.co/index.php/api/catalog/365
716,microdatos.dane.gov.co,DANE-DIMPE-GEIH-2015-11,GEIH - 2015 - Ciudades Intermedias (Buenaventura),Mercado Laboral.,MERCLAB-Microdatos,"Dirección de Metodología y Producción Estadística - DIMPE, La información de la base de datos de Buenaventura corresponde al periodo : abril - diciembre 2015.",Colombia,direct,2015,2015,2021-07-10T00:16:01+00:00,2021-07-10T00:20:39+00:00,78523,27212,https://microdatos.dane.gov.co/index.php/catalog/716,https://microdatos.dane.gov.co/index.php/api/catalog/716
651,microdatos.dane.gov.co,DANE-DIMPE-EDIT-INDUSTRIA-IX-2017-2018,Encuesta de Desarrollo e Innovación Tecnológica - EDIT - Industria - 2017 - 2018,Tecnología e innovación.,TECINNO-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2019,2019,2020-01-08T15:48:44+00:00,2020-02-14T19:08:03+00:00,226530,26856,https://microdatos.dane.gov.co/index.php/catalog/651,https://microdatos.dane.gov.co/index.php/api/catalog/651
204,microdatos.dane.gov.co,DANE-DIMPE-ENIG-2006_2007,Encuesta Nacional de Ingresos y Gastos - ENIG- 2006-2007,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2006,2007,2014-05-23T19:41:05+00:00,2024-02-12T23:58:55+00:00,653923,26658,https://microdatos.dane.gov.co/index.php/catalog/204,https://microdatos.dane.gov.co/index.php/api/catalog/204
652,microdatos.dane.gov.co,DANE-DCD-EEVV-2008-2018,Estadísticas Vitales - EEVV 2017 - 2018,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2017,2018,2020-01-24T14:38:53+00:00,2022-08-16T19:14:54+00:00,316927,26503,https://microdatos.dane.gov.co/index.php/catalog/652,https://microdatos.dane.gov.co/index.php/api/catalog/652
780,microdatos.dane.gov.co,DANE-DIMPE-GEIH-2020,Gran Encuesta Integrada de Hogares - GEIH - 2020,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2020,2020,2023-02-03T23:44:09+00:00,2023-05-17T23:03:26+00:00,228444,26366,https://microdatos.dane.gov.co/index.php/catalog/780,https://microdatos.dane.gov.co/index.php/api/catalog/780
25,microdatos.dane.gov.co,DANE-DIMPE-ENA-2011-2012,Encuesta Nacional Agropecuaria - ENA - 2011-2012,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2011,2012,2014-02-13T20:54:35+00:00,2014-07-14T21:57:43+00:00,259164,26217,https://microdatos.dane.gov.co/index.php/catalog/25,https://microdatos.dane.gov.co/index.php/api/catalog/25
331,microdatos.dane.gov.co,SuperSociedades-GAD-OELQJ-2007-2014,"Estadísticas del Proceso de Liquidación Judicial -  OEPLQJ 2007 - 2014, Proceso de Liquidación Judicial - Presentación Mensual",,CAT_MET_SUPERINTENDENCIA_DE_SOCIEDADES,"Superintendencia de Sociedades, ",Colombia,data_na,2007,2014,2015-03-24T21:37:24+00:00,2015-03-24T21:37:24+00:00,34309,25679,https://microdatos.dane.gov.co/index.php/catalog/331,https://microdatos.dane.gov.co/index.php/api/catalog/331
680,microdatos.dane.gov.co,DANE-DIMPE-ENCSPA-2019,Encuesta Nacional de Consumo de Sustancias Psicoactivas en Población General - ENCSPA- 2019,Salud.,SAL-Microdatos,Departamento Administrativo Nacional de Estadística -DANE-,Colombia,direct,2019,2019,2020-07-30T05:31:40+00:00,2020-07-30T19:03:56+00:00,387639,25090,https://microdatos.dane.gov.co/index.php/catalog/680,https://microdatos.dane.gov.co/index.php/api/catalog/680
43,microdatos.dane.gov.co,DANE-DIMPE-IPP-2010 - 2011-2012,Índice de Precios del Productor - IPP - 2010 - 2011-2012-2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE-,Colombia,data_na,2010,2013,2014-03-04T19:34:22+00:00,2014-03-04T19:34:22+00:00,53666,24297,https://microdatos.dane.gov.co/index.php/catalog/43,https://microdatos.dane.gov.co/index.php/api/catalog/43
36,microdatos.dane.gov.co,DANE-DIRPEN-MMM-2013,Muestra Mensual Manufacturera - MMM - 2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2013,2013,2014-03-04T16:16:38+00:00,2014-03-04T16:16:38+00:00,153422,24185,https://microdatos.dane.gov.co/index.php/catalog/36,https://microdatos.dane.gov.co/index.php/api/catalog/36
804,microdatos.dane.gov.co,DANE-POBREZA-MONETARIA-Y-DESIGUALDAD-2022,Medición de Pobreza Monetaria y Desigualdad 2022,Pobreza y condiciones de vida.,POBCONVID,Las bases de datos del año 2019 corresponden a la actualización metodológica de pobreza monetaria y no son comparables con publicaciones anteriores desarrolladas a partir de la metodología MESEP.,Colombia,direct,2022,2022,2023-09-22T20:12:16+00:00,2023-12-05T21:45:30+00:00,84131,23466,https://microdatos.dane.gov.co/index.php/catalog/804,https://microdatos.dane.gov.co/index.php/api/catalog/804
388,microdatos.dane.gov.co,ANI-PLANEACION-CARRETERO-2013,Trafico y Recaudo del Modo Carretero - 2013,,CAT_ANI,Agencia Nacional de Infraestructura,Colombia,data_na,2013,2013,2016-01-05T14:55:04+00:00,2016-01-05T14:55:04+00:00,45997,23438,https://microdatos.dane.gov.co/index.php/catalog/388,https://microdatos.dane.gov.co/index.php/api/catalog/388
375,microdatos.dane.gov.co,DANE-DCD-EEVV-2008-2011,Estadísticas Vitales - EEVV - 2008-2011,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2008,2011,2015-10-09T19:30:44+00:00,2022-08-09T19:43:22+00:00,391730,22783,https://microdatos.dane.gov.co/index.php/catalog/375,https://microdatos.dane.gov.co/index.php/api/catalog/375
214,microdatos.dane.gov.co,DANE-DIRPEN-ENUT-2012,Encuesta Nacional de Uso del Tiempo - ENUT- 2012 - 2013,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2012,2013,2014-05-26T19:23:10+00:00,2017-09-25T15:12:30+00:00,460664,21874,https://microdatos.dane.gov.co/index.php/catalog/214,https://microdatos.dane.gov.co/index.php/api/catalog/214
317,microdatos.dane.gov.co,DANE-DIMPE-GEIH-2007-IV-TRIMESTRE,Gran Encuesta Integrada de Hogares - GEIH 2007,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2007,2007,2015-01-19T14:48:23+00:00,2022-02-02T16:24:09+00:00,597378,21586,https://microdatos.dane.gov.co/index.php/catalog/317,https://microdatos.dane.gov.co/index.php/api/catalog/317
315,microdatos.dane.gov.co,DANE-DIMPE-ENA-2013,Encuesta Nacional Agropecuaria - ENA - 2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2013,2013,2015-01-09T14:41:46+00:00,2015-01-09T14:41:46+00:00,249325,21156,https://microdatos.dane.gov.co/index.php/catalog/315,https://microdatos.dane.gov.co/index.php/api/catalog/315
175,microdatos.dane.gov.co,DANE-DIRPEN-EDI-2009,Encuesta sobre Ambiente y Desempeño Institucional - EDI - 2009,Metadatos - DANE,METADATOS,"Dirección de Regulación, Planeación, Estandarización y Normalización - DIRPEN",Colombia,data_na,2009,2009,2014-04-02T19:56:47+00:00,2014-04-02T19:56:47+00:00,272637,21019,https://microdatos.dane.gov.co/index.php/catalog/175,https://microdatos.dane.gov.co/index.php/api/catalog/175
419,microdatos.dane.gov.co,DANE-DIMPE-ECV-2015,Encuesta Nacional de Calidad de Vida - ECV 2015,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2015,2015,2016-08-09T15:28:03+00:00,2022-01-27T22:24:18+00:00,440075,20884,https://microdatos.dane.gov.co/index.php/catalog/419,https://microdatos.dane.gov.co/index.php/api/catalog/419
117,microdatos.dane.gov.co,DANE- DCD-CENSO-1973,Censo Nacional de Población y Vivienda 1973,Metadatos - DANE,METADATOS,Dirección de Censos y Demografía - DCD,Colombia,data_na,1973,1973,2014-03-18T15:59:51+00:00,2014-03-18T15:59:51+00:00,363171,20872,https://microdatos.dane.gov.co/index.php/catalog/117,https://microdatos.dane.gov.co/index.php/api/catalog/117
641,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2019,Módulo de Migración - GEIH - 2019,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2019,2019,2019-08-26T15:37:15+00:00,2020-02-10T16:04:37+00:00,41042,20837,https://microdatos.dane.gov.co/index.php/catalog/641,https://microdatos.dane.gov.co/index.php/api/catalog/641
482,microdatos.dane.gov.co,DANE-DIMPE-EAC-2012-1,Encuesta Anual de Comercio - EAC - 2012,Comercio interno.,CII-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2012,2012,2017-08-03T18:55:06+00:00,2018-09-18T21:20:15+00:00,64396,20807,https://microdatos.dane.gov.co/index.php/catalog/482,https://microdatos.dane.gov.co/index.php/api/catalog/482
173,microdatos.dane.gov.co,DANE-DIRPEN-ECC-2009,Encuesta Consumo  Cultural - ECC - 2009,Metadatos - DANE,METADATOS,"Dirección de Regulación, Planeación, Estandarización y Normalización - DIRPEN",Colombia,data_na,2009,2009,2014-04-02T16:51:31+00:00,2014-04-02T16:51:31+00:00,576508,20425,https://microdatos.dane.gov.co/index.php/catalog/173,https://microdatos.dane.gov.co/index.php/api/catalog/173
201,microdatos.dane.gov.co,DANE-DIRPEN-ENCV-2010,Encuesta Nacional de Calidad de Vida - ENCV 2010,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2010,2010,2014-05-23T16:29:51+00:00,2021-09-02T15:42:37+00:00,707224,20407,https://microdatos.dane.gov.co/index.php/catalog/201,https://microdatos.dane.gov.co/index.php/api/catalog/201
451,microdatos.dane.gov.co,DANE-DIMPE-ECSC-2016,Encuesta de Convivencia y Seguridad Ciudadana - ECSC - 2016,Seguridad y defensa.,SEGDEF-Microdatos,Departamento Administrativo Nacional de Estadística,Colombia,direct,2017,2017,2017-03-15T19:44:59+00:00,2019-11-29T21:25:50+00:00,250182,19949,https://microdatos.dane.gov.co/index.php/catalog/451,https://microdatos.dane.gov.co/index.php/api/catalog/451
519,microdatos.dane.gov.co,DANE-DCD-EEVV-2016,Estadísticas Vitales - EEVV - 2016,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2016,2016,2018-01-25T19:46:17+00:00,2022-08-16T21:09:23+00:00,153411,19705,https://microdatos.dane.gov.co/index.php/catalog/519,https://microdatos.dane.gov.co/index.php/api/catalog/519
196,microdatos.dane.gov.co,DANE-DIRPEN-ENCV-2011,Encuesta Nacional de Calidad de Vida - ENCV 2011,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2011,2011,2014-05-22T15:03:36+00:00,2022-01-27T22:20:55+00:00,750206,19694,https://microdatos.dane.gov.co/index.php/catalog/196,https://microdatos.dane.gov.co/index.php/api/catalog/196
213,microdatos.dane.gov.co,DANE-DIMPE-ENCV-2013,Encuesta Nacional de Calidad de Vida - ENCV 2013,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2013,2013,2014-05-26T19:11:54+00:00,2022-01-27T22:22:30+00:00,424211,19663,https://microdatos.dane.gov.co/index.php/catalog/213,https://microdatos.dane.gov.co/index.php/api/catalog/213
32,microdatos.dane.gov.co,DANE-DIRPEN-CAU-2005-2007,"Censo del Arbolado Urbano Bogotá D.C, - CAU 2005 - 2007, FASES I - IV SEPTIEMBRE 2005  SEPTIEMBRE 2007",Ambientales.,Amb-Microdatos,"Dirección de Regulación, Planeación, Estandarización y Normalización Estadística - DIRPEN",Colombia,direct,2005,2007,2014-03-04T15:05:27+00:00,2017-09-25T15:20:39+00:00,222465,19403,https://microdatos.dane.gov.co/index.php/catalog/32,https://microdatos.dane.gov.co/index.php/api/catalog/32
24,microdatos.dane.gov.co,DANE-DIMPE-ELIC-2009-2010-2011,Estadísticas de Edificación Licencias de Construcción - ELIC - 2009 - 2010 - 2011,Metadatos - DANE,METADATOS,Dirección de Metodologia y Producción Estadística -DIMPE,Colombia,data_na,2009,2011,2014-02-13T19:51:14+00:00,2014-02-13T19:51:14+00:00,104613,19132,https://microdatos.dane.gov.co/index.php/catalog/24,https://microdatos.dane.gov.co/index.php/api/catalog/24
752,microdatos.dane.gov.co,DANE-DIMPE-EDUCACIÓN-FORMAL-2021,Educación Formal 2021,Educación.,EDU-Microdatos,Educación Formal,Colombia,direct,2021,2021,2022-10-04T00:28:47+00:00,2022-11-10T20:50:37+00:00,155278,19040,https://microdatos.dane.gov.co/index.php/catalog/752,https://microdatos.dane.gov.co/index.php/api/catalog/752
669,microdatos.dane.gov.co,DANE-DIMPE-EDUCACIÓN-FORMAL-2019,Educación Formal - 2019,Educación.,EDU-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2019,2019,2020-06-03T23:49:15+00:00,2022-01-11T00:02:09+00:00,265029,18741,https://microdatos.dane.gov.co/index.php/catalog/669,https://microdatos.dane.gov.co/index.php/api/catalog/669
786,microdatos.dane.gov.co,DANE-DIMPE-EDUCACIÓN-FORMAL-2017,Educación Formal - 2017,Educación.,EDU-Microdatos,Educación Formal,Colombia,direct,2017,2017,2023-03-30T22:24:15+00:00,2023-12-22T15:03:44+00:00,97050,18579,https://microdatos.dane.gov.co/index.php/catalog/786,https://microdatos.dane.gov.co/index.php/api/catalog/786
87,microdatos.dane.gov.co,DANE-DIMPE- IPC - 2008,Índice de Precios al Consumidor - IPC - 2008.,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadistica - DIMPE -,Colombia,data_na,2008,2008,2014-03-13T21:02:16+00:00,2014-03-13T21:02:16+00:00,191759,18476,https://microdatos.dane.gov.co/index.php/catalog/87,https://microdatos.dane.gov.co/index.php/api/catalog/87
729,microdatos.dane.gov.co,DANE-DIMPE-ENUT-2020-2021,Encuesta Nacional de Uso del Tiempo -  ENUT - 2020-2021,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2020,2021,2022-03-24T03:36:29+00:00,2022-07-19T18:24:27+00:00,273220,18299,https://microdatos.dane.gov.co/index.php/catalog/729,https://microdatos.dane.gov.co/index.php/api/catalog/729
75,microdatos.dane.gov.co,DANE-DIMPE-ECH-2002,Encuesta Continua de Hogares - ECH - 2002,Mercado Laboral.,MERCLAB-Microdatos,Dirección de de Metodología y Producción Estadística - DIMPE-,Colombia,direct,2002,2002,2014-03-10T22:03:28+00:00,2017-09-25T15:19:37+00:00,1007549,18068,https://microdatos.dane.gov.co/index.php/catalog/75,https://microdatos.dane.gov.co/index.php/api/catalog/75
749,microdatos.dane.gov.co,DANE-DIMPE-ENA-2019,Encuesta Nacional Agropecuaria - ENA - 2019,Agropecuario.,Agrop-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2019,2019,2022-08-20T03:53:07+00:00,2024-09-24T21:27:47+00:00,227975,17851,https://microdatos.dane.gov.co/index.php/catalog/749,https://microdatos.dane.gov.co/index.php/api/catalog/749
606,microdatos.dane.gov.co,DANE-DIMPE-POBREZA-MULTIDIMENSIONAL-2018,Indice de Pobreza Multidimensional - IPM- 2018,Pobreza y condiciones de vida.,POBCONVID,"Departamento Administrativo Nacional de Estadística, “Apreciado usuario, la diferencia de las bases de datos nacionales y departamentales radica en que la base nacional excluye el dominio rural de la región Orinoquia-Amazonia. Por esta razón, para replicar las cifras para los dominios total",Colombia,direct,0,0,2019-04-29T21:14:14+00:00,2023-12-29T20:42:45+00:00,155396,17728,https://microdatos.dane.gov.co/index.php/catalog/606,https://microdatos.dane.gov.co/index.php/api/catalog/606
548,microdatos.dane.gov.co,DANE-DCD-CHC-2017,"Censo de Habitantes de Calle - CHC- 2017 - Bogotá, D.C.",Demografía y población.,DEM-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2017,2017,2018-04-03T19:34:00+00:00,2019-01-03T20:15:26+00:00,182572,17343,https://microdatos.dane.gov.co/index.php/catalog/548,https://microdatos.dane.gov.co/index.php/api/catalog/548
720,microdatos.dane.gov.co,DANE-DCD-CHC-2021,Censo de Habitantes de Calle - CHC- 2021,Demografía y población.,DEM-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,0,0,2021-12-10T23:40:00+00:00,2022-06-09T19:15:42+00:00,157091,17040,https://microdatos.dane.gov.co/index.php/catalog/720,https://microdatos.dane.gov.co/index.php/api/catalog/720
633,microdatos.dane.gov.co,DANE-DIMPE-GEIH-II-SEMESTRE-2018,Gran Encuesta Integrada de Hogares - GEIH - 2018 - San Andrés (II Semestre),Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2018,2018,2019-08-23T19:59:06+00:00,2019-08-26T15:15:24+00:00,111817,16965,https://microdatos.dane.gov.co/index.php/catalog/633,https://microdatos.dane.gov.co/index.php/api/catalog/633
401,microdatos.dane.gov.co,DANE-DIMPE-EDI-2014-ENTIDAD,Encuesta Sobre Ambiente y Desempeño Institucional Nacional  - EDI - 2014 (ENTIDAD),Gobierno.,GOB-Microdatos,Departamento Administrativo Nacional de Estadística - DANE - Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2014,2014,2016-04-12T13:54:52+00:00,2017-10-19T20:57:58+00:00,185010,16935,https://microdatos.dane.gov.co/index.php/catalog/401,https://microdatos.dane.gov.co/index.php/api/catalog/401
189,microdatos.dane.gov.co,DANE-DIMPE-EMB-2011,Encuesta Multipropósito para Bogotá Distrito Capital - EMB - 2011,Pobreza y condiciones de vida.,POBCONVID,"Departamento Administrativo Nacional de Estadística DANE, Secretaria Distrital de Planeación de Bogotá SDP",Colombia,direct,2011,2011,2014-05-08T21:08:26+00:00,2017-09-25T14:58:32+00:00,1596847,16634,https://microdatos.dane.gov.co/index.php/catalog/189,https://microdatos.dane.gov.co/index.php/api/catalog/189
